Site_Code,Location,Date,Latitude,Longitude,nh,no23,din,tss,chl,sio2,tp,sal
C10,Delta,1990-08-28,37.67575,-121.265,0.01,1.18,1.19,75,29.56,16,NA,0.4
C10,Delta,1990-09-11,37.67575,-121.265,0.005,1.27,1.275,57,31.25,17,0.21,0.4
C10,Delta,1990-09-24,37.67575,-121.265,0.08,1.5,1.58,45,16.84,20,NA,0.5
C10,Delta,1990-10-24,37.67575,-121.265,0.02,1.4,1.42,28,9.76,18,NA,0.4
C10,Delta,1990-11-07,37.67575,-121.265,0.02,1.2,1.22,15,0.85,15,NA,0.4
C10,Delta,1990-12-07,37.67575,-121.265,0.16,1.6,1.76,13,3.27,18,0.23,0.6
C10,Delta,1991-01-08,37.67575,-121.265,0.1,2.7,2.8,66,11.05,19,0.28,0.7
C10,Delta,1991-02-15,37.67575,-121.265,0.09,2.3,2.39,47,5.48,21,0.29,0.7
C10,Delta,1991-03-06,37.67575,-121.265,0.38,2.9,3.28,181,10.82,14,0.61,0.7
C10,Delta,1991-03-21,37.67575,-121.265,0.25,2.1,2.35,223,14.73,18,NA,0.6
C10,Delta,1991-04-04,37.67575,-121.265,0.06,1.9,1.96,131,24.08,18,0.49,0.7
C10,Delta,1991-04-18,37.67575,-121.265,0.01,1.6,1.61,63,40.48,15,NA,1
C10,Delta,1991-05-02,37.67575,-121.265,0.01,0.54,0.55,66,12.63,8,0.22,0.2
C10,Delta,1991-05-16,37.67575,-121.265,0.005,1.1,1.105,70,56.04,14,NA,0.5
C10,Delta,1991-06-04,37.67575,-121.265,0.005,0.94,0.945,66,86.87,13,0.3,0.5
C10,Delta,1991-06-18,37.67575,-121.265,0.01,0.65,0.66,142,121.34,10,NA,0.5
C10,Delta,1991-07-01,37.67575,-121.265,0.005,0.81,0.815,100,76.76,14,0.36,0.4
C10,Delta,1991-07-15,37.67575,-121.265,0.005,0.71,0.715,146,98.75,12,NA,0.4
C10,Delta,1991-08-02,37.67575,-121.265,0.03,1.44,1.47,123,60.58,14,0.37,0.4
C10,Delta,1991-08-16,37.67575,-121.265,0.01,1.8,1.81,127,56.89,16,NA,0.5
C10,Delta,1991-09-04,37.67575,-121.265,0.03,0.74,0.77,83,155.3,13,0.35,0.4
C10,Delta,1991-09-13,37.67575,-121.265,0.005,0.6,0.605,73,59.77,14,NA,0.4
C10,Delta,1991-10-01,37.67575,-121.265,0.01,0.47,0.48,64,264.43,13,0.31,0.3
C10,Delta,1991-10-15,37.67575,-121.265,0.01,0.8,0.81,85,39.43,16,NA,0.4
C10,Delta,1991-11-13,37.67575,-121.265,0.02,1.3,1.32,16,8.95,15,0.16,0.4
C10,Delta,1991-12-10,37.67575,-121.265,0.06,1.1,1.16,8,4.69,17,0.16,0.6
C10,Delta,1992-01-14,37.67575,-121.265,0.29,1.4,1.69,24,6.16,17,0.29,0.7
C10,Delta,1992-02-25,37.67575,-121.265,0.21,1.6,1.81,96,11.39,14,0.51,0.6
C10,Delta,1992-03-12,37.67575,-121.265,0.04,2,2.04,86,21.12,17,0.5,0.6
C10,Delta,1992-03-23,37.67575,-121.265,0.06,2.3,2.36,109,27.68,15,NA,0.8
C10,Delta,1992-04-08,37.67575,-121.265,0.005,1.3,1.305,45,21.37,14,0.31,0.6
C10,Delta,1992-04-22,37.67575,-121.265,0.02,1.6,1.62,62,33.61,15,NA,0.5
C10,Delta,1992-05-08,37.67575,-121.265,0.005,0.78,0.785,81,30.98,13,0.27,0.3
C10,Delta,1992-05-22,37.67575,-121.265,0.005,0.51,0.515,58,NA,9.5,NA,0.4
C10,Delta,1992-06-04,37.67575,-121.265,0.005,0.61,0.615,81,140.47,10,0.26,0.4
C10,Delta,1992-06-18,37.67575,-121.265,0.005,0.28,0.285,46,498.57,8.7,NA,0.4
C10,Delta,1992-07-02,37.67575,-121.265,0.02,1,1.02,101,249.45,11,0.39,0.4
C10,Delta,1992-07-20,37.67575,-121.265,0.005,0.52,0.525,91,225.68,11,NA,0.4
C10,Delta,1992-08-03,37.67575,-121.265,0.005,1.2,1.205,114,144.19,13,0.32,0.4
C10,Delta,1992-08-19,37.67575,-121.265,0.02,0.38,0.4,55,140.3,13,NA,0.4
C10,Delta,1992-09-03,37.67575,-121.265,0.005,0.68,0.685,58,21.3,16,0.21,0.4
C10,Delta,1992-09-17,37.67575,-121.265,0.005,0.35,0.355,23,62.61,14,NA,0.3
C10,Delta,1992-10-02,37.67575,-121.265,0.01,0.74,0.75,41,19.71,16,0.2,0.3
C10,Delta,1992-10-16,37.67575,-121.265,0.03,1.1,1.13,21,15.84,18,NA,0.5
C10,Delta,1992-11-03,37.67575,-121.265,0.03,0.86,0.89,46,5.96,17,0.19,0.3
C10,Delta,1992-12-02,37.67575,-121.265,0.05,0.86,0.91,3,2.92,15,0.12,0.4
C10,Delta,1993-01-13,37.67575,-121.265,0.73,1.4,2.13,296,6.31,15,0.73,0.3
C10,Delta,1993-02-10,37.67575,-121.265,0.66,1.2,1.86,251,7.92,16,0.97,0.4
C10,Delta,1993-03-11,37.67575,-121.265,0.13,0.95,1.08,64,26.01,17,0.47,0.8
C10,Delta,1993-04-08,37.67575,-121.265,0.02,2,2.02,78,30.5,16,0.39,0.6
C10,Delta,1993-05-11,37.67575,-121.265,0.1,0.99,1.09,53,8.52,13,0.17,0.2
C10,Delta,1993-06-11,37.67575,-121.265,0.01,1.31,1.32,76,24.64,14,0.24,0.3
C10,Delta,1993-07-09,37.67575,-121.265,0.005,1.7,1.705,144,39.37,14,0.33,0.4
C10,Delta,1993-07-22,37.67575,-121.265,0.02,1.8,1.82,114,NA,14,NA,0.4
C10,Delta,1993-08-06,37.67575,-121.265,0.07,1.9,1.97,136,19.98,15,0.26,0.3
C10,Delta,1993-09-03,37.67575,-121.265,0.02,0.92,0.94,67,11.87,12,0.09,0.2
C10,Delta,1993-10-05,37.67575,-121.265,0.02,1.44,1.46,58,6.42,16,0.2,0.3
C10,Delta,1993-11-02,37.67575,-121.265,0.08,1.6,1.68,37,5.02,18,0.21,0.4
C10,Delta,1993-12-02,37.67575,-121.265,0.12,1.8,1.92,23,2.21,17,0.24,0.3
C10,Delta,1994-01-04,37.67575,-121.265,0.09,1.1,1.19,40,3.3,14,0.15,0.5
C10,Delta,1994-02-02,37.67575,-121.265,0.3,4.6,4.9,26,3.37,16,0.29,0.8
C10,Delta,1994-03-02,37.67575,-121.265,0.15,3,3.15,68,10,16,0.36,0.7
C10,Delta,1994-04-04,37.67575,-121.265,1.01,1.8,2.81,81,47,13,0.36,0.4
C10,Delta,1994-05-03,37.67575,-121.265,0.01,1.78,1.79,64,8.65,15,0.23,0.4
C10,Delta,1994-06-13,37.67575,-121.265,0.005,1.8,1.805,131,119,14,0.36,0.5
C10,Delta,1994-06-24,37.67575,-121.265,0.02,2.3,2.32,124,NA,14,0.39,0.5
C10,Delta,1994-07-15,37.67575,-121.265,0.005,2.2,2.205,130,77.3,13,0.29,0.4
C10,Delta,1994-07-25,37.67575,-121.265,0.08,1.9,1.98,220,18.3,13,NA,0.3
C10,Delta,1994-08-11,37.67575,-121.265,0.08,1.8,1.88,96,NA,14,0.29,0.5
C10,Delta,1994-09-08,37.67575,-121.265,0.005,1.74,1.745,80,49.1,17,NA,6.1
C10,Delta,1994-09-22,37.67575,-121.265,0.005,1.6,1.605,90,107,18,NA,0.5
C10,Delta,1994-10-21,37.67575,-121.265,0.08,1.1,1.18,71,4.84,16,NA,0.2
C10,Delta,1994-11-22,37.67575,-121.265,0.22,1.7,1.92,14,3.83,17,0.17,0.6
C10,Delta,1994-12-09,37.67575,-121.265,0.21,1.8,2.01,17,1.84,17,0.2,0.7
C10,Delta,1995-01-19,37.67575,-121.265,0.28,1.4,1.68,88,2.48,17,0.58,0.3
C10,Delta,1995-02-02,37.67575,-121.265,0.18,0.9,1.08,47,1.88,16,0.35,0.2
C10,Delta,1995-03-20,37.67575,-121.265,0.1,0.51,0.61,18,3.01,14,0.21,NA
C10,Delta,1995-04-18,37.67575,-121.265,0.07,0.36,0.43,34,3.21,11,0.17,0.1
C10,Delta,1995-05-02,37.67575,-121.265,0.05,0.32,0.37,34,3.41,12,0.19,0.1
C10,Delta,1995-06-16,37.67575,-121.265,0.05,0.36,0.41,57,7.24,11,0.15,0.1
C10,Delta,1995-07-03,37.67575,-121.265,0.03,0.65,0.68,101,15.9,12,0.23,0.1
C10,Delta,1995-08-14,37.67575,-121.265,0.05,1.3,1.35,92,14.6,12,0.22,0.3
C10,Delta,1995-09-12,37.67575,-121.265,0.02,1.1,1.12,72,10.7,13,0.21,0.2
C10,Delta,1995-10-11,37.67575,-121.265,0.05,0.55,0.6,42,3.09,9.9,0.14,0.1
C10,Delta,1995-11-08,37.67575,-121.265,0.07,2.2,2.27,29,4.45,18,0.14,0.4
C10,Delta,1995-12-11,37.67575,-121.265,0.08,1.9,1.98,36,3.07,16,0.1,0.4
C10,Delta,1996-01-18,37.67575,-121.265,0.33,1.8,2.13,58,7.42,17,0.47,0.5
C10,Delta,1996-02-07,37.67575,-121.265,0.23,0.93,1.16,125,1.51,13,0.47,0.2
C10,Delta,1996-03-11,37.67575,-121.265,0.01,0.47,0.48,23,9.11,12,0.12,0.1
C10,Delta,1996-04-08,37.67575,-121.265,0.03,0.78,0.81,52,11.5,12,0.19,0.2
C10,Delta,1996-05-07,37.67575,-121.265,0.02,0.78,0.8,41,2.56,12,0.09,0.2
C10,Delta,1996-06-05,37.67575,-121.265,0.01,1.1,1.11,49,24.89,13,0.19,0.1
C10,Delta,1996-07-19,37.67575,-121.265,0.03,2.3,2.33,132,30.22,16,0.31,0.4
C10,Delta,1996-08-16,37.67575,-121.265,0.05,2,2.05,114,20.25,17,0.34,0.3
C10,Delta,1996-09-17,37.67575,-121.265,0.04,1.8,1.84,50,13.74,17,0.21,0.3
C10,Delta,1996-10-16,37.67575,-121.265,0.07,0.9,0.97,48,NA,13,0.17,0.2
C10,Delta,1996-11-13,37.67575,-121.265,0.22,1.67,1.89,29,3.8,16,0.17,0.4
C10,Delta,1996-12-12,37.67575,-121.265,0.4,1.21,1.61,108,NA,13,0.45,0.1
C10,Delta,1997-02-10,37.67575,-121.265,0.02,0.51,0.53,35,5.4,13,0.16,0.1
C10,Delta,1997-03-12,37.67575,-121.265,0.06,0.72,0.78,50,6.44,12,0.18,0.2
C10,Delta,1997-04-10,37.67575,-121.265,0.01,2.4,2.41,45,36.36,16,0.23,0.5
C10,Delta,1997-05-09,37.67575,-121.265,0.03,0.87,0.9,38,6.9,9,0.13,0
C10,Delta,1997-06-09,37.67575,-121.265,0.01,1.9,1.91,64,NA,14,0.22,0.3
C10,Delta,1997-07-08,37.67575,-121.265,NA,2.1,NA,82,53.72,14,0.23,0.3
C10,Delta,1997-08-07,37.67575,-121.265,0.04,1.9,1.94,66,22.22,15,0.25,0.3
C10,Delta,1997-09-04,37.67575,-121.265,0.01,1.9,1.91,43,29.73,16,0.21,0.3
C10,Delta,1997-10-03,37.67575,-121.265,0.02,1.78,1.8,48,21.97,18,0.23,0.3
C10,Delta,1997-11-04,37.67575,-121.265,0.11,1.9,2.01,31,12.46,17,0.24,0.4
C10,Delta,1997-12-04,37.67575,-121.265,0.1,2,2.1,28,4.72,18,0.34,0.6
C10,Delta,1998-01-02,37.67575,-121.265,NA,2.4,NA,28,1.02,18,0.26,0.7
C10,Delta,1998-02-02,37.67575,-121.265,0.06,0.69,0.75,68.8,NA,13.2,0.21,0.1
C10,Delta,1998-03-03,37.67575,-121.265,0.02,0.73,0.75,22,NA,12.3,0.21,0.2
C10,Delta,1998-04-17,37.67575,-121.265,0.02,0.4,0.42,30.4,10.7,12.5,0.12,0.1
C10,Delta,1998-05-15,37.67575,-121.265,0.07,0.5,0.57,36,5.81,13.6,0.14,0.1
C10,Delta,1998-06-15,37.67575,-121.265,0.02,0.3,0.32,41.25,9.71,12.9,0.12,0.1
C10,Delta,1998-07-13,37.67575,-121.265,0.04,0.3,0.34,37.6,6.56,10.9,0.11,0.1
C10,Delta,1998-08-10,37.67575,-121.265,0.1,1.2,1.3,44.5,22.1,13.1,0.16,0.2
C10,Delta,1998-09-09,37.67575,-121.265,0.02,0.83,0.85,39,9.57,12.2,0.14,0.1
C10,Delta,1998-10-09,37.67575,-121.265,0.07,0.75,0.82,22,7.62,11.9,0.12,0.1
C10,Delta,1998-11-09,37.67575,-121.265,0.26,1.8,2.06,28,6.2,16,0.21,0.4
C10,Delta,1998-12-07,37.67575,-121.265,0.08,1.1,1.18,37,6.8,13.3,0.18,0.3
C10,Delta,1999-01-05,37.67575,-121.265,0.09,1.5,1.59,9,6.8,14,0.13,0.4
C10,Delta,1999-02-04,37.67575,-121.265,0.08,0.81,0.89,19.5,6.3,11.6,0.14,0.2
C10,Delta,1999-03-05,37.67575,-121.265,0.03,0.74,0.77,37,6.2,11.8,0.13,0.2
C10,Delta,1999-04-05,37.67575,-121.265,0.01,1.2,1.21,29,32,12.6,0.15,0.3
C10,Delta,1999-05-04,37.67575,-121.265,0.04,0.74,0.78,26,5.04,11.68,0.11,0.1
C10,Delta,1999-06-03,37.67575,-121.265,0.03,1.4,1.43,36,20.7,14.4,0.17,0.3
C10,Delta,1999-07-01,37.67575,-121.265,0.02,1.7,1.72,67,36.6,13.8,0.22,0.3
C10,Delta,1999-08-02,37.67575,-121.265,0.03,2.4,2.43,65.5,41,18.1,0.22,0.3
C10,Delta,1999-09-13,37.67575,-121.265,0.005,2.4,2.405,72,3.12,20,0.27,0.3
C10,Delta,1999-10-12,37.67575,-121.265,0.01,1.8,1.81,49,6.39,16.8,0.31,0.3
C10,Delta,1999-11-12,37.67575,-121.265,0.05,2.2,2.25,32,4.63,17.1,0.16,0.4
C10,Delta,1999-12-13,37.67575,-121.265,0.1,1.8,1.9,17,3.82,16.7,0.14,0.6
C10,Delta,2000-01-10,37.67575,-121.265,0.06,1.6,1.66,18,5.98,14.3,0.12,0.6
C10,Delta,2000-02-10,37.67575,-121.265,0.11,2.4,2.51,49,7.06,17.3,0.3,0.7
C10,Delta,2000-03-10,37.67575,-121.265,0.02,0.12,0.14,22,4.22,12.5,0.11,0.2
C10,Delta,2000-04-07,37.67575,-121.265,0.05,1.2,1.25,21,10.48,14.24,0.19,0.3
C10,Delta,2000-05-08,37.67575,-121.265,0.02,0.88,0.9,37,6.73,12.8,0.12,0.2
C10,Delta,2000-06-06,37.67575,-121.265,0.01,1.2,1.21,39,21.36,13.7,0.13,0.2
C10,Delta,2000-07-05,37.67575,-121.265,0.01,2.1,2.11,43,38.4,14.6,0.24,0.3
C10,Delta,2000-08-03,37.67575,-121.265,0.01,1.8,1.81,28,NA,14,0.01,0.3
C10,Delta,2000-09-01,37.67575,-121.265,0.005,1.9,1.905,21,46.08,14.9,0.17,0.3
C10,Delta,2000-10-19,37.67575,-121.265,0.09,1,1.09,48,8.4,14.5,0.24,0.2
C10,Delta,2000-11-01,37.67575,-121.265,0.08,1.4,1.48,34,1.33,15.7,0.2,0.3
C10,Delta,2000-12-01,37.67575,-121.265,0.07,1.8,1.87,15,7.31,16.3,0.21,0.5
C10,Delta,2001-01-02,37.67575,-121.265,0.09,1.9,1.99,34,6.19,16.9,0.2,0.6
C10,Delta,2001-02-16,37.67575,-121.265,0.17,2.3,2.47,63,10.7,14.1,0.25,0.4
C10,Delta,2001-03-13,37.67575,-121.265,0.08,2.2,2.28,52,8.01,13.2,0.26,0.5
C10,Delta,2001-04-11,37.67575,-121.265,0.01,1.9,1.91,34,23.3,13.05,0.23,0.4
C10,Delta,2001-05-14,37.67575,-121.265,0.16,0.9,1.06,48,7.01,10.7,0.17,0.2
C10,Delta,2001-06-11,37.67575,-121.265,0.005,2,2.005,52,70.4,12.1,0.18,0.4
C10,Delta,2001-07-10,37.67575,-121.265,0.01,2.1,2.11,64,102,12.5,0.29,0.3
C10,Delta,2001-08-09,37.67575,-121.265,0.005,2,2.005,39,80.4,14.4,0.23,0.4
C10,Delta,2001-09-07,37.67575,-121.265,0.01,2.1,2.11,31,37.8,15.4,0.21,0.4
C10,Delta,2001-10-05,37.67575,-121.265,0.02,2,2.02,35,19.2,18.2,0.26,0.4
C10,Delta,2001-11-05,37.67575,-121.265,0.03,1.7,1.73,25,9.29,16,0.21,0.3
C10,Delta,2001-12-03,37.67575,-121.265,0.11,1.6,1.71,27.5,3.95,15.7,0.17,0.5
C10,Delta,2002-01-03,37.67575,-121.265,0.28,1.46,1.74,91,4.81,15.5,0.5,0.3
C10,Delta,2002-02-22,37.67575,-121.265,0.07,2.6,2.67,49,16.2,14.9,0.21,0.5
C10,Delta,2002-03-04,37.67575,-121.265,0.09,2.4,2.49,38,9.51,15,0.22,0.7
C10,Delta,2002-04-09,37.67575,-121.265,0.03,1.7,1.73,43,28.5,13.2,0.22,0.4
C10,Delta,2002-05-01,37.67575,-121.265,0.02,0.82,0.84,15,6.54,10,0.13,0.2
C10,Delta,2002-06-07,37.67575,-121.265,0.005,1.7,1.705,70.5,65.6,2.59,0.26,0.3
C10,Delta,2002-07-18,37.67575,-121.265,0.01,1.8,1.81,54,75.4,14.6,0.24,0.3
C10,Delta,2002-08-13,37.67575,-121.265,0.005,1.5,1.505,56.5,118,13.1,0.27,0.4
C10,Delta,2002-09-20,37.67575,-121.265,0.005,2.2,2.205,44,58.5,16.5,0.25,0.4
C10,Delta,2002-10-15,37.67575,-121.265,0.005,1.8,1.805,50,25.6,15.6,0.27,0.4
C10,Delta,2002-11-08,37.67575,-121.265,0.02,1.68,1.7,50,6.96,15.1,0.18,0.4
C10,Delta,2002-12-09,37.67575,-121.265,0.03,2,2.03,28,6.4,14.7,0.22,0.5
C10,Delta,2003-01-11,37.67575,-121.265,0.05,2.2,2.25,28,2.79,17.8,0.26,0.8
C10,Delta,2003-02-04,37.67575,-121.265,0.07,2,2.07,29.5,3.65,17.6,0.26,0.7
C10,Delta,2003-03-12,37.67575,-121.265,0.06,2.84,2.9,54,13.6,14.8,0.3,0.6
C10,Delta,2003-04-08,37.67575,-121.265,0.02,2.2,2.22,31.5,15.7,14,0.23,0.5
C10,Delta,2003-05-23,37.67575,-121.265,0.005,0.96,0.965,48,64.5,12,0.21,0.2
C10,Delta,2003-06-05,37.67575,-121.265,0.005,0.82,0.825,49,46.6,12.1,0.19,0.2
C10,Delta,2003-07-17,37.67575,-121.265,0.005,1.57,1.575,57,54.2,11.8,0.27,0.3
C10,Delta,2003-08-04,37.67575,-121.265,0.005,2.12,2.125,73,44.7,14.6,0.32,0.3
C10,Delta,2003-09-12,37.67575,-121.265,0.01,1.97,1.98,66,16.4,16.2,0.27,0.2
C10,Delta,2003-10-15,37.67575,-121.265,0.005,1.82,1.825,59.5,10.2,16,0.29,0.3
C10,Delta,2003-11-27,37.67575,-121.265,0.14,1.65,1.79,22,3.37,16.2,0.21,0.6
C10,Delta,2003-12-23,37.67575,-121.265,0.05,1.89,1.94,38,9.45,14.2,0.2,0.6
C10,Delta,2004-01-13,37.67575,-121.265,0.04,2.22,2.26,42,5.84,16.1,0.26,0.7
C10,Delta,2004-02-11,37.67575,-121.265,0.13,2.32,2.45,31,5.8,15.1,0.25,0.7
C10,Delta,2004-03-11,37.67575,-121.265,0.18,1.9,2.08,69,20.8,12.2,0.35,0.5
C10,Delta,2004-04-09,37.67575,-121.265,0.005,2,2.005,56,35.4,13.1,0.29,0.4
C10,Delta,2004-05-20,37.67575,-121.265,0.01,1.12,1.13,23,20.9,12.4,0.16,0.3
C10,Delta,2004-06-11,37.67575,-121.265,0.01,1.7,1.71,39.5,49.3,14,0.22,0.4
C10,Delta,2004-07-30,37.67575,-121.265,0.005,1.5,1.505,67,94.2,12.2,0.27,0.4
C10,Delta,2004-08-19,37.67575,-121.265,0.03,2.2,2.23,62,35,15.6,0.17,0.4
C10,Delta,2004-09-17,37.67575,-121.265,0.01,2.4,2.41,54,33.5,16.2,0.27,0.2
C10,Delta,2004-10-20,37.67575,-121.265,0.03,1.8,1.83,79.5,12.2,13.2,0.3,0.3
C10,Delta,2004-11-16,37.67575,-121.265,0.02,1.85,1.87,50,9.51,16.1,0.2,0.5
C10,Delta,2004-12-14,37.67575,-121.265,0.03,2.52,2.55,49,NA,14.9,0.23,0.5
C10,Delta,2005-01-13,37.67575,-121.265,0.195,0.795,0.99,133,1.49,14.7,0.56,0.2
C10,Delta,2005-02-25,37.67575,-121.265,0.105,1.25,1.355,45,4.715,13.85,0.295,0.3
C10,Delta,2005-03-15,37.67575,-121.265,0.005,0.955,0.96,36,14.7,11.25,0.185,0.3
C10,Delta,2005-04-13,37.67575,-121.265,0.005,0.415,0.42,33.6666666666667,9.815,10.8,0.115,0.2
C10,Delta,2005-05-11,37.67575,-121.265,0.005,0.38,0.385,32.6666666666667,11.55,11.75,0.11,0.1
C10,Delta,2005-06-09,37.67575,-121.265,0.035,0.29,0.325,44.6666666666667,5.395,11.9,0.13,0.1
C10,Delta,2005-07-07,37.67575,-121.265,0.005,1.435,1.44,32,14.3,10.6,0.14,0.1
C10,Delta,2005-08-19,37.67575,-121.265,0.005,1.5,1.505,43,24.1,12.1,0.205,0.2
C10,Delta,2005-09-30,37.67575,-121.265,0.04,1.7,1.74,39,3.64,13.5,0.22,0.2
C10,Delta,2005-10-31,37.67575,-121.265,0.02,1.7,1.72,38.5,4.59,15.9,0.21,0.3
C10,Delta,2005-11-16,37.67575,-121.265,0.03,2.27,2.3,23,1.86,16.2,0.28,0.5
C10,Delta,2005-12-16,37.67575,-121.265,0.05,1.8,1.85,19,8.22,14.3,0.21,0.6
C10,Delta,2006-01-26,37.67575,-121.265,0.07,0.53,0.6,29,2.33,11.4,0.11,0.2
C10,Delta,2006-02-15,37.67575,-121.265,0.05,0.68,0.73,24,3.78,10.3,0.06,0.2
C10,Delta,2006-03-17,37.67575,-121.265,0.005,0.44,0.445,36,4.59,9.9,0.03,0.1
C10,Delta,2006-04-18,37.67575,-121.265,0.005,0.14,0.145,13,6.69,10.9,0.12,0.1
C10,Delta,2006-05-16,37.67575,-121.265,0.03,0.11,0.14,14,3.34,9.7,0.08,0.1
C10,Delta,2006-06-14,37.67575,-121.265,0.01,0.21,0.22,39,9.18,9.3,0.12,0.1
C10,Delta,2006-07-12,37.67575,-121.265,0.005,0.9,0.905,62,32.9,12.5,0.12,0.2
C10,Delta,2006-08-14,37.67575,-121.265,0.005,1.1,1.105,37,16.7,11,0.15,0.2
C10,Delta,2006-09-13,37.67575,-121.265,0.02,1.3,1.32,44,11.1,12.7,0.14,0.2
C10,Delta,2006-10-06,37.67575,-121.265,0.01,1.1,1.11,28,5.87,12.8,0.13,0.2
C10,Delta,2006-11-07,37.67575,-121.265,0.02,1.8,1.82,30,6.19,15.1,0.18,0.3
C10,Delta,2006-12-06,37.67575,-121.265,0.03,2,2.03,17,5.55,13.9,0.14,0.5
C10,Delta,2007-01-09,37.67575,-121.265,0.03,1.45,1.48,16,5.98,12.3,0.14,0.4
C10,Delta,2007-02-07,37.67575,-121.265,0.03,1.44,1.47,24,13.6,13.1,0.17,0.5
C10,Delta,2007-03-07,37.67575,-121.265,0.06,1.2,1.26,35,9.61,14.1,0.16,0.3
C10,Delta,2007-04-06,37.67575,-121.265,0.005,1.6,1.605,38,46.4,12.7,0.14,0.4
C10,Delta,2007-05-04,37.67575,-121.265,0.03,1.1,1.13,35.5,15.4,10.9,0.18,0.2
C10,Delta,2007-06-06,37.67575,-121.265,0.01,1.2,1.21,30,43.6,11.8,0.16,0.2
C10,Delta,2007-07-17,37.67575,-121.265,0.005,1.9,1.905,55,70.1,11.6,0.2,0.3
C10,Delta,2007-08-17,37.67575,-121.265,0.005,2,2.005,53.5,112,12.6,0.23,0.4
C10,Delta,2007-09-14,37.67575,-121.265,0.005,2.4,2.405,26.5,30.6,16.7,0.24,0.4
C10,Delta,2007-10-15,37.67575,-121.265,0.01,2.6,2.61,27,13.1,17.1,0.2,0.4
C10,Delta,2007-11-14,37.67575,-121.265,0.02,2,2.02,21,7.48,16,0.18,0.4
C10,Delta,2007-12-13,37.67575,-121.265,0.02,1.7,1.72,16,4.66,13.8,0.16,0.6
C10,Delta,2008-01-14,37.67575,-121.265,0.09,2.36,2.45,55,10.79,18.2,0.3,0.6
C10,Delta,2008-02-13,37.67575,-121.265,0.1,2.87,2.97,52,22.75,18,0.3,0.6
C10,Delta,2008-03-11,37.67575,-121.265,0.02,1.9,1.92,45.5,81.17,15,0.34,0.7
C10,Delta,2008-04-10,37.67575,-121.265,0.005,1,1.005,20,26.59,11.2,0.12,0.4
C10,Delta,2008-05-09,37.67575,-121.265,0.005,0.63,0.635,47,23.28,9.7,0.12,0.2
C10,Delta,2008-06-11,37.67575,-121.265,0.005,1.1,1.105,33,212,10.9,0.22,0.4
C10,Delta,2008-07-07,37.67575,-121.265,0.02,1.1,1.12,37,66,11.9,0.24,0.3
C10,Delta,2008-08-05,37.67575,-121.265,0.02,1.4,1.42,26,47.42,12.9,0.16,0.3
C10,Delta,2008-09-02,37.67575,-121.265,0.01,1.8,1.81,16,40.26,14.1,0.2,0.3
C10,Delta,2008-10-01,37.67575,-121.265,0.005,2.1,2.105,28,43.89,15.8,0.19,0.4
C10,Delta,2008-11-17,37.67575,-121.265,0.005,1.7,1.705,11.5,9.93,14.7,0.15,0.2
C10,Delta,2008-12-01,37.67575,-121.265,0.005,1.6,1.605,14,12.28,14.7,0.12,0.5
C10,Delta,2009-01-15,37.67575,-121.265,0.005,1.5,1.505,16,11.96,14.1,0.14,0.7
C10,Delta,2009-02-20,37.67575,-121.265,0.16,1.2,1.36,56,13.35,14,0.24,0.5
C10,Delta,2009-03-18,37.67575,-121.265,0.005,1.5,1.505,39,82.24,11.2,0.24,0.6
C10,Delta,2009-04-14,37.67575,-121.265,0.005,1.2,1.205,18,21.47,12.8,0.15,0.3
C10,Delta,2009-05-13,37.67575,-121.265,0.005,0.46,0.465,37,14.85,10.6,0.12,0.1
C10,Delta,2009-06-12,37.67575,-121.265,0.005,0.35,0.355,38,260.59,8.6,0.17,0.3
C10,Delta,2009-07-13,37.67575,-121.265,0.01,1.2,1.21,21.5,113,13.2,0.12,0.3
C10,Delta,2009-08-11,37.67575,-121.265,0.005,0.91,0.915,23.5,34.7,12.8,0.15,0.2
C10,Delta,2009-09-08,37.67575,-121.265,0.01,1.8,1.81,13.5,13.35,17.2,0.15,0.4
C10,Delta,2009-10-06,37.67575,-121.265,0.01,1.2,1.21,19,8.44,14.5,0.1,0.3
C10,Delta,2009-11-05,37.67575,-121.265,0.02,1.3,1.32,28,10.47,14.5,0.18,0.3
C10,Delta,2009-12-07,37.67575,-121.265,0.02,1.5,1.52,10,9.83,14.6,0.15,0.6
C10,Delta,2010-01-05,37.67575,-121.265,0.03,1.8,1.83,25,6.73,15,0.14,0.7
C10,Delta,2010-02-03,37.67575,-121.265,0.06,1.5,1.56,38.5,10.2,17,0.23,0.6
C10,Delta,2010-03-08,37.67575,-121.265,0.1,1.2,1.3,71.5,11.75,15.2,0.31,0.4
C10,Delta,2010-04-05,37.67575,-121.265,0.02,0.82,0.84,35,11.6,11.4,0.17,0.3
C10,Delta,2010-05-04,37.67575,-121.265,0.005,0.36,0.365,36,8.44,19,0.12,0.2
C10,Delta,2010-06-01,37.67575,-121.265,0.005,0.5,0.505,36,19,10.1,0.11,0.1
C10,Delta,2010-07-02,37.67575,-121.265,0.005,0.36,0.365,39,16.98,9,0.1,0.1
C10,Delta,2010-08-02,37.67575,-121.265,0.005,1.6,1.605,44,59.2,11.9,0.2,0.3
C10,Delta,2010-09-13,37.67575,-121.265,0.005,1.1,1.105,72,12.9,11.5,0.19,0.1
C10,Delta,2010-10-12,37.67575,-121.265,0.01,1.3,1.31,40,8.65,12.5,0.14,0.2
